0.0 0.0
20.0 149.916076936
40.0 186.771625301
60.0 211.568196623
80.0 230.579020354
100.0 246.089332002
120.0 259.22358786
140.0 270.628130034
160.0 280.712313425
180.0 289.75330239
200.0 297.948175655
220.0 305.442426224
240.0 312.346706225
260.0 318.747229751
280.0 324.712531882
300.0 330.2980249
320.0 335.549165714
340.0 340.503716223
360.0 345.193393138
380.0 349.645096015
400.0 353.881837217
420.0 357.923456983
440.0 361.787180784
460.0 365.48805911
480.0 369.039318326
500.0 372.452643409
520.0 375.738407875
540.0 378.905862352
560.0 381.963290399
580.0 384.91813822
600.0 387.777123323
620.0 390.546326122
640.0 393.231267598
660.0 395.836975475
680.0 398.36804092
700.0 400.828667318
720.0 403.222712446
740.0 405.553725063
760.0 407.824976798
780.0 410.039490038
800.0 412.200062394
820.0 414.309288249
840.0 416.369577791
860.0 418.383173871
880.0 420.352166979
900.0 422.278508592
920.0 424.164023087
940.0 426.010418409
960.0 427.819295656
980.0 429.59215768
1000.0 431.330416864
1020.0 433.035402125
1040.0 434.708365272
1060.0 436.350486756
1080.0 437.962880904
1100.0 439.546600683
1120.0 441.102642032
1140.0 442.631947834
1160.0 444.135411538
1180.0 445.61388048
1200.0 447.068158928
1220.0 448.499010887
1240.0 449.907162669
1260.0 451.293305265
1280.0 452.658096538
1300.0 454.00216324
1320.0 455.32610288
1340.0 456.630485457
1360.0 457.915855062
1380.0 459.182731365
1400.0 460.431610997
1420.0 461.662968832
1440.0 462.877259188
1460.0 464.074916936
1480.0 465.256358539
1500.0 466.421983025
1520.0 467.572172884
1540.0 468.707294926
1560.0 469.827701062
1580.0 470.933729052
1600.0 472.025703198
1620.0 473.103934998
1640.0 474.168723753
1660.0 475.220357148
1680.0 476.259111787
1700.0 477.285253703
1720.0 478.299038838
1740.0 479.30071349
1760.0 480.290514739
1780.0 481.268670845
1800.0 482.235401631
1820.0 483.190918832
1840.0 484.135426436
1860.0 485.069121001
1880.0 485.992191953
1900.0 486.904821875
1920.0 487.80718677
1940.0 488.699456321
1960.0 489.581794128
1980.0 490.454357938
2000.0 491.317299861
2020.0 492.170766574
2040.0 493.014899518
2060.0 493.849835078
2080.0 494.675704764
2100.0 495.49263537
2120.0 496.300749137
2140.0 497.100163899
2160.0 497.890993228
2180.0 498.673346565
2200.0 499.44732935
2220.0 500.213043144
2240.0 500.970585744
2260.0 501.72005129
2280.0 502.461530371
2300.0 503.195110126
2320.0 503.92087433
2340.0 504.638903492
2360.0 505.349274931
2380.0 506.052062863
2400.0 506.747338468
2420.0 507.43516997
2440.0 508.115622698
2460.0 508.788759156
2480.0 509.454639077
2500.0 510.113319484
2520.0 510.764854742
2540.0 511.40929661
2560.0 512.046694287
2580.0 512.677094455
2600.0 513.300541325
2620.0 513.917076671
2640.0 514.526739868
2660.0 515.129567928
2680.0 515.725595526
2700.0 516.31485503
2720.0 516.897376531
2740.0 517.47318786
2760.0 518.042314614
2780.0 518.604780175
2800.0 519.160605722
2820.0 519.709810252
2840.0 520.252410587
2860.0 520.788421388
2880.0 521.317855159
2900.0 521.840722257
2920.0 522.357030894
2940.0 522.866787139
2960.0 523.369994916
2980.0 523.866656004
3000.0 524.356770031
3020.0 524.840334468
3040.0 525.317344619
3060.0 525.787793613
3080.0 526.251672386
3100.0 526.708969669
3120.0 527.159671973
3140.0 527.603763562
3160.0 528.041226438
3180.0 528.472040314
3200.0 528.896182586
3220.0 529.313628305
3240.0 529.724350147
3260.0 530.128318375
3280.0 530.525500808
3300.0 530.915862775
3320.0 531.299367077
3340.0 531.675973941
3360.0 532.045640972
3380.0 532.408323103
3400.0 532.763972537
3420.0 533.112538695
3440.0 533.453968152
