6.180704102649999550e+05 6.715460946960000321e+06
6.183715133879999630e+05 6.715251260739999823e+06
6.181255915650000097e+05 6.714885412859999575e+06
6.180010806650000159e+05 6.713962050359999761e+06
6.178423456630000146e+05 6.713240423379999585e+06
6.174521373829999939e+05 6.713216187500000000e+06
6.170965366719999583e+05 6.713489238049999811e+06
6.168806362400000216e+05 6.713990889050000347e+06
6.167091858970000176e+05 6.714644940360000357e+06
6.166456857699999819e+05 6.715032291140000336e+06
6.167472859729999909e+05 6.715362491799999960e+06
6.167824383649999509e+05 6.715630759560000151e+06
6.166659579649999505e+05 6.715928805859999731e+06
6.159964639650000026e+05 6.717609538959999569e+06
6.155724013320000377e+05 6.718379012409999967e+06
6.153201635650000535e+05 6.717757345259999856e+06
6.154029018650000216e+05 6.716422005160000175e+06
6.157331895650000079e+05 6.715460281159999780e+06
6.162342237019999884e+05 6.715397569199999794e+06
6.165321049649999477e+05 6.714591933960000053e+06
6.166057795649999753e+05 6.713823947159999982e+06
6.160354230909999460e+05 6.713484210959999822e+06
6.155661440650000004e+05 6.714208883759999648e+06
6.150878083649999462e+05 6.714568847459999844e+06
6.147849035650000442e+05 6.714078838360000402e+06
6.140076793649999890e+05 6.712908146160000004e+06
6.129100262149999617e+05 6.712458948490000330e+06
6.120501286619999446e+05 6.712409339010000229e+06
6.113760286649999907e+05 6.713266512260000221e+06
6.110632169650000287e+05 6.713645929460000247e+06
6.110817510649999604e+05 6.714375583859999664e+06
6.119617755650000181e+05 6.714377051359999925e+06
6.135505734650000231e+05 6.714360633960000239e+06
6.138356688650000142e+05 6.714560200960000046e+06
6.141397072649999755e+05 6.715172870360000059e+06
6.141963857650000136e+05 6.716049554360000417e+06
6.138965584650000092e+05 6.716849979460000060e+06
6.133413181649999460e+05 6.717397523860000074e+06
6.138113866649999982e+05 6.717957226060000248e+06
6.141944269649999915e+05 6.718642627460000105e+06
6.148108737650000257e+05 6.719180147859999910e+06
6.151779747650000500e+05 6.719748803159999661e+06
6.158254994650000008e+05 6.720410217659999616e+06
6.167303342649999540e+05 6.721001076559999958e+06
6.180536505650000181e+05 6.721633192660000175e+06
6.192547375649999594e+05 6.721922702460000291e+06
6.192794484650000231e+05 6.722241290959999897e+06
6.189463203839999624e+05 6.722988089420000091e+06
6.187491225649999687e+05 6.723660883659999818e+06
6.183668338500000536e+05 6.723634562500000000e+06
6.179305896649999777e+05 6.723360641859999858e+06
6.174690026650000364e+05 6.723231731660000049e+06
6.170110760839999421e+05 6.722976322390000336e+06
6.159143927649999969e+05 6.722443218460000120e+06
6.149671657460000133e+05 6.722070122659999877e+06
6.142197163350000046e+05 6.721699705249999650e+06
6.137177539650000399e+05 6.721457397859999910e+06
6.131613808849999914e+05 6.721395433810000308e+06
6.125334378649999853e+05 6.721233364360000007e+06
6.124221648650000570e+05 6.720886620459999889e+06
6.123373188650000375e+05 6.720557869260000065e+06
6.120633578549999511e+05 6.720707515770000406e+06
6.117873974650000455e+05 6.721054634159999900e+06
6.117365669650000054e+05 6.721664574860000052e+06
6.116400236749999458e+05 6.722142883220000193e+06
6.118616321649999591e+05 6.722475799560000189e+06
6.122135303650000133e+05 6.722240682860000059e+06
6.125616418650000123e+05 6.722255796959999949e+06
6.130171900649999734e+05 6.722076160459999926e+06
6.137618840649999911e+05 6.722218335260000080e+06
6.142617590649999911e+05 6.722567982160000131e+06
6.149383813650000375e+05 6.723009279160000384e+06
6.152112556649999460e+05 6.723157330260000192e+06
6.162418903649999993e+05 6.723298841260000132e+06
6.172942285649999976e+05 6.723723120760000311e+06
6.184940526649999665e+05 6.724420858459999785e+06
6.184644870649999939e+05 6.725192958060000092e+06
6.184428692649999866e+05 6.726191915559999645e+06
6.187790984650000464e+05 6.727252965259999968e+06
6.189424914649999700e+05 6.728204777759999968e+06
6.185586588650000049e+05 6.729485782359999605e+06
6.181567013649999863e+05 6.730249609360000119e+06
6.180895277670000214e+05 6.730356741360000335e+06
6.177370712650000351e+05 6.730716303460000083e+06
6.166536208649999462e+05 6.730753222059999593e+06
6.153777903650000226e+05 6.730979874160000123e+06
6.134744080649999669e+05 6.731511267959999852e+06
6.128523584650000557e+05 6.731756660659999587e+06
6.118134876650000224e+05 6.732361485059999861e+06
6.116067439650000306e+05 6.732436398160000332e+06
6.114058919649999589e+05 6.732225524059999734e+06
6.107076189650000306e+05 6.730789476160000078e+06
6.104429593650000170e+05 6.729892285059999675e+06
6.103824314650000306e+05 6.728387091160000302e+06
6.105029726650000084e+05 6.727701937859999947e+06
6.104002717649999540e+05 6.726297315860000439e+06
6.100456210649999557e+05 6.725565921160000376e+06
6.096058721649999497e+05 6.724865516459999606e+06
6.093612538649999769e+05 6.723786727559999563e+06
6.093416073649999453e+05 6.722495917360000312e+06
6.096591811649999581e+05 6.720441268960000016e+06
6.098035722649999661e+05 6.718636790559999645e+06
6.097851195649999427e+05 6.716968442660000175e+06
6.101055850649999920e+05 6.716068488560000435e+06
6.103736255649999948e+05 6.715713483760000207e+06
6.106343551649999572e+05 6.715662744160000235e+06
6.112899967650000472e+05 6.716033649960000068e+06
6.118104304649999831e+05 6.716193301459999755e+06
6.122025865650000051e+05 6.715488875359999947e+06
6.115463013649999630e+05 6.714779764560000040e+06
6.108243197650000220e+05 6.714672915959999897e+06
6.103535860650000395e+05 6.714220386859999970e+06
6.099379381650000578e+05 6.714785760359999724e+06
6.097819926650000270e+05 6.714787138860000297e+06
6.097831579650000203e+05 6.714197183960000053e+06
6.103060610650000162e+05 6.713739159559999593e+06
6.107312091650000075e+05 6.713536982160000131e+06
6.112279970650000032e+05 6.713124643459999934e+06
6.115697552790000336e+05 6.711762401809999719e+06
6.109815853529999731e+05 6.711249638279999606e+06
6.101632166649999563e+05 6.711114829859999940e+06
6.090210189320000354e+05 6.709831997940000147e+06
6.082111910650000209e+05 6.708777477459999733e+06
6.073851535650000442e+05 6.708458076559999958e+06
6.058991939380000113e+05 6.708866796009999700e+06
6.052928356650000205e+05 6.709896817259999923e+06
6.051358561650000047e+05 6.711806206559999846e+06
6.052811001649999525e+05 6.713127874760000035e+06
6.056615971650000429e+05 6.714287608860000037e+06
6.071961840320000192e+05 6.714838982959999703e+06
6.083343993649999611e+05 6.715482229159999639e+06
6.085807481649999972e+05 6.715917250459999777e+06
6.085987430869999807e+05 6.716494907519999892e+06
6.083423613249999471e+05 6.717927629139999859e+06
6.081766576649999479e+05 6.718744573560000397e+06
6.082796048650000012e+05 6.719292963859999552e+06
6.082121383650000207e+05 6.719529982859999873e+06
6.074058890649999958e+05 6.719089150860000402e+06
6.071276720650000498e+05 6.718809498859999701e+06
6.070843543650000356e+05 6.718192490260000341e+06
6.067730730650000041e+05 6.717097580160000362e+06
6.067710393649999751e+05 6.716777570260000415e+06
6.066848615650000283e+05 6.716135342360000126e+06
6.065481281650000019e+05 6.715373941960000433e+06
6.059595190589999547e+05 6.715514624309999868e+06
6.050201187650000211e+05 6.716492871260000393e+06
6.046283686649999581e+05 6.716668248359999619e+06
6.038810991650000215e+05 6.716877306259999983e+06
6.031738790649999864e+05 6.717533190360000357e+06
6.021721969650000101e+05 6.718777247759999707e+06
6.029018233649999602e+05 6.719675709060000256e+06
6.039293674650000175e+05 6.719602818559999578e+06
6.044936253649999853e+05 6.719221091860000044e+06
6.057221242649999913e+05 6.719058259460000321e+06
6.061051215650000377e+05 6.719311020060000010e+06
6.061859596649999730e+05 6.719388960959999822e+06
6.069096462649999885e+05 6.720091405760000460e+06
6.077534617650000146e+05 6.720433516459999606e+06
6.077163467650000239e+05 6.721329081860000268e+06
6.077743346649999730e+05 6.723613417460000142e+06
6.081383569650000427e+05 6.725144682660000399e+06
6.087829357649999438e+05 6.727101967860000208e+06
6.084605501650000224e+05 6.728077283560000360e+06
6.083429473650000291e+05 6.729632080760000274e+06
6.092457202650000108e+05 6.731725702659999952e+06
6.097435457650000462e+05 6.733036835160000250e+06
6.106674483649999602e+05 6.734178978559999727e+06
6.098146237650000257e+05 6.734911353559999727e+06
6.083287985649999464e+05 6.735960491360000335e+06
6.077667615650000516e+05 6.735976173659999855e+06
6.073505622649999568e+05 6.735820565860000439e+06
6.068039241039999761e+05 6.735484406709999777e+06
6.053908037649999605e+05 6.734731010160000063e+06
6.040654811279999558e+05 6.733870445150000043e+06
6.036157279039999703e+05 6.733530300470000133e+06
6.031333333860000130e+05 6.733165469440000132e+06
6.028743193650000030e+05 6.732937836559999734e+06
6.025779829649999738e+05 6.732745462460000068e+06
6.000552663729999913e+05 6.730565974440000020e+06
5.999658698650000151e+05 6.730005498259999789e+06
6.002386668650000356e+05 6.729205755560000427e+06
6.007184426649999805e+05 6.728225623259999789e+06
6.012183375650000526e+05 6.727171005560000427e+06
6.017486030930000124e+05 6.725697631369999610e+06
6.027857718340000138e+05 6.724469962249999866e+06
6.039287741199999582e+05 6.721866457039999776e+06
6.035266066489999648e+05 6.720427120830000378e+06
6.023412709449999966e+05 6.719855619690000080e+06
6.009786420650000218e+05 6.719909082059999928e+06
5.986582635790000204e+05 6.722120457550000399e+06
5.959555290650000097e+05 6.724991846359999850e+06
5.975133318649999565e+05 6.726480860759999603e+06
5.980821692650000332e+05 6.726875563459999859e+06
5.995100984650000464e+05 6.726840755760000087e+06
5.991945295649999753e+05 6.727491606159999967e+06
5.984654663650000002e+05 6.728703214359999634e+06
5.979520141649999423e+05 6.729157069659999572e+06
5.968455576649999712e+05 6.728488962360000238e+06
5.952292567209999543e+05 6.727263967840000056e+06
5.946221854649999877e+05 6.724847724460000172e+06
5.953562569750000257e+05 6.722903625780000351e+06
5.971781226650000317e+05 6.721250509259999730e+06
5.987818200649999781e+05 6.720195678960000165e+06
6.011771019500000402e+05 6.718818450950000435e+06
6.026164381620000349e+05 6.717146280930000357e+06
6.038652739930000389e+05 6.714026308029999956e+06
6.045002752630000468e+05 6.712608138530000113e+06
6.048014768649999751e+05 6.710131087059999816e+06
6.054638663650000235e+05 6.708827980960000306e+06
6.062490676599999424e+05 6.708093011760000139e+06
6.071733829649999971e+05 6.705702402160000056e+06
6.072580497650000034e+05 6.704855733760000207e+06
6.074485501650000224e+05 6.704030232160000131e+06
6.068486854749999475e+05 6.703889163390000351e+06
6.060681630799999693e+05 6.703783329839999788e+06
6.048635658050000202e+05 6.703752419060000218e+06
6.035016996140000410e+05 6.703703954680000432e+06
6.015007049650000408e+05 6.703882065159999765e+06
6.008212361230000388e+05 6.704322743940000422e+06
6.023473733650000067e+05 6.705998736060000025e+06
6.029188744650000008e+05 6.707247571960000321e+06
6.027707074649999849e+05 6.708454074359999970e+06
6.021780396650000475e+05 6.709533576460000128e+06
6.020933727649999782e+05 6.710613078660000116e+06
6.011993872790000169e+05 6.713035304360000417e+06
5.987278660649999510e+05 6.715121587659999728e+06
5.980081979650000576e+05 6.715989422760000452e+06
5.966323618649999844e+05 6.717661592760000378e+06
5.948511039650000166e+05 6.718320581159999594e+06
5.940238544649999822e+05 6.719016903559999540e+06
5.931366714650000213e+05 6.718965429659999907e+06
5.920983047650000080e+05 6.718472178360000253e+06
5.909350559649999486e+05 6.718136420660000294e+06
5.903155727650000481e+05 6.717758481859999709e+06
5.897579641650000121e+05 6.717175839560000226e+06
5.894367343650000403e+05 6.717660896560000256e+06
5.893705059650000185e+05 6.719253492060000077e+06
5.889535115650000516e+05 6.720459231959999539e+06
5.882234462650000351e+05 6.722298333460000344e+06
5.884660954650000203e+05 6.723346766660000198e+06
5.882032305649999762e+05 6.724339656960000284e+06
5.872273698650000151e+05 6.725698135359999724e+06
5.865426357650000136e+05 6.727083363959999755e+06
5.871396281650000019e+05 6.728419387059999630e+06
5.892063954649999505e+05 6.728699491360000335e+06
5.896197937649999512e+05 6.728871918159999885e+06
5.892896638650000095e+05 6.729002855259999633e+06
5.884101818650000496e+05 6.729113665359999985e+06
5.873343176649999805e+05 6.728812986060000025e+06
5.858474485649999697e+05 6.727889626260000281e+06
5.846982645649999613e+05 6.727034134259999730e+06
5.820581303649999900e+05 6.726985066359999590e+06
5.816895393649999751e+05 6.727133423159999773e+06
5.792299260650000069e+05 6.729739659260000102e+06
5.790262723649999825e+05 6.730655231359999627e+06
5.782702622650000267e+05 6.731037174660000019e+06
5.769204952660000417e+05 6.731108782759999856e+06
5.743704285659999587e+05 6.731553304859999567e+06
5.730071600659999531e+05 6.732207881959999911e+06
5.713227301659999648e+05 6.732514529559999704e+06
5.779027861740000080e+05 6.733139420610000379e+06
5.779559486920000054e+05 6.733140906499999575e+06
5.779873551519999746e+05 6.733147451910000294e+06
5.813423940650000004e+05 6.733466071360000409e+06
5.822766473649999825e+05 6.733044413859999739e+06
5.854221169650000520e+05 6.733278610659999773e+06
5.858050103649999946e+05 6.732405302260000259e+06
5.875817544650000054e+05 6.732038370160000399e+06
5.892328990650000051e+05 6.731877319260000251e+06
5.903563401649999432e+05 6.731273128060000017e+06
5.912529857649999904e+05 6.730796986060000025e+06
5.925421260649999604e+05 6.730058393260000274e+06
5.941304723650000524e+05 6.730160801660000347e+06
5.957104880650000414e+05 6.731540924759999849e+06
5.976936374650000362e+05 6.733353203060000204e+06
5.994553408650000347e+05 6.734200356959999539e+06
6.002951410440000473e+05 6.735431027639999986e+06
6.001376545649999753e+05 6.735584595259999856e+06
5.996461991649999982e+05 6.735639967760000378e+06
5.985171575309999753e+05 6.735405031550000422e+06
5.971731533650000347e+05 6.735033842659999616e+06
5.957257977820000378e+05 6.735061072529999539e+06
5.940192318690000102e+05 6.735074301719999872e+06
5.924661835649999557e+05 6.735174684759999625e+06
5.916567184630000265e+05 6.735520394460000098e+06
5.904446025649999501e+05 6.735712921459999867e+06
5.891100987860000459e+05 6.735057372700000182e+06
5.879345490650000283e+05 6.734571546760000288e+06
5.859387540990000125e+05 6.735210323320000432e+06
5.852271614990000380e+05 6.733864161419999786e+06
5.828128153650000459e+05 6.733410749160000123e+06
5.802644543650000123e+05 6.733622021359999664e+06
5.779873551519999746e+05 6.733147451910000294e+06
5.779027861740000080e+05 6.733139420610000379e+06
5.698599794659999898e+05 6.732914624560000375e+06
5.684787306660000468e+05 6.733153766259999946e+06
5.687430574689999921e+05 6.733811413420000114e+06
5.695554867660000455e+05 6.733957601459999569e+06
5.702369497660000343e+05 6.734539979159999639e+06
5.703313954659999581e+05 6.735143216760000214e+06
5.703632377659999765e+05 6.736066752059999853e+06
5.711514848660000134e+05 6.736726065860000439e+06
5.721773778660000535e+05 6.738136243759999983e+06
5.724388841659999453e+05 6.738971321159999818e+06
5.721695245659999782e+05 6.739941161360000260e+06
5.714983089659999823e+05 6.740743522959999740e+06
5.703037366659999825e+05 6.741429486460000277e+06
5.690795599660000298e+05 6.741948374959999695e+06
5.678917820409999695e+05 6.743114656030000187e+06
5.679023653959999792e+05 6.743929574319999665e+06
5.689228389660000103e+05 6.745635318959999830e+06
5.700993615660000360e+05 6.744945123660000041e+06
5.714535542660000501e+05 6.744727900460000150e+06
5.723050387659999542e+05 6.744019549859999679e+06
5.728979902660000371e+05 6.743167060560000129e+06
5.733760560660000192e+05 6.743148337759999558e+06
5.750822812660000054e+05 6.742946520159999840e+06
5.764144055660000304e+05 6.743251662960000336e+06
5.787634812649999512e+05 6.742295867460000329e+06
5.802289746649999870e+05 6.741672252559999935e+06
5.816609513100000331e+05 6.741704850320000201e+06
5.825784735649999930e+05 6.742279581260000356e+06
5.857753516290000407e+05 6.742364049999999814e+06
5.869669729580000276e+05 6.741113318780000322e+06
5.884250176940000383e+05 6.740414471529999748e+06
5.898433995649999706e+05 6.739057403559999540e+06
5.920621270650000079e+05 6.737338802260000259e+06
5.931374891650000354e+05 6.737279174859999679e+06
5.948296178650000365e+05 6.737802021859999746e+06
5.983944740649999585e+05 6.738062490760000423e+06
6.012661479650000110e+05 6.738219457460000180e+06
6.013942844650000334e+05 6.738300874060000293e+06
6.010255907649999717e+05 6.738925304859999567e+06
6.024018326649999944e+05 6.739935677360000089e+06
6.027543955650000134e+05 6.739771505359999835e+06
6.050390302649999503e+05 6.739770848460000008e+06
6.066468973649999825e+05 6.740436557059999555e+06
6.090718141649999889e+05 6.740417495160000399e+06
6.117985329650000203e+05 6.739569156560000032e+06
6.125982517650000518e+05 6.738669203560000286e+06
6.137784040650000097e+05 6.737551345060000196e+06
6.145817396650000010e+05 6.736748434259999543e+06
6.153106738650000188e+05 6.735817234160000458e+06
6.165070147649999708e+05 6.734718002360000275e+06
6.175954909650000045e+05 6.734920335260000080e+06
6.179780495649999939e+05 6.735608703160000034e+06
6.189910936650000513e+05 6.737317505760000087e+06
6.194962084650000324e+05 6.738889468159999698e+06
6.201057124649999896e+05 6.740285577360000461e+06
6.232082549649999710e+05 6.742143306760000065e+06
6.241163067649999866e+05 6.742613207659999840e+06
6.255323596649999963e+05 6.743114858660000376e+06
6.264721614650000120e+05 6.742727507860000245e+06
6.272862170649999753e+05 6.742679739160000347e+06
6.277075610650000162e+05 6.742929554659999907e+06
6.277920037650000304e+05 6.743694174159999937e+06
6.272512657650000183e+05 6.743978857099999674e+06
6.273828750699999509e+05 6.745717919200000353e+06
6.268763580099999672e+05 6.747448712969999760e+06
6.284666736550000496e+05 6.747485994389999658e+06
6.301070936020000372e+05 6.747459536000000313e+06
6.307156364860000322e+05 6.747446306809999980e+06
6.314479683759999461e+05 6.747176576539999805e+06
